cid,contact,day,month,duration,campaign,pdays,previous,poutcome,y
C24366,cellular,17,nov,407,1,-1,0,,no
C24367,cellular,17,nov,110,1,103,4,failure,no
C24371,cellular,17,nov,412,1,-1,0,,no
C24383,cellular,17,nov,214,1,-1,0,,no
C24384,cellular,17,nov,78,1,-1,0,,no
C24385,cellular,17,nov,62,2,-1,0,,no
C24390,cellular,17,nov,97,1,-1,0,,no
C24391,cellular,17,nov,890,1,-1,0,,yes
C24393,cellular,17,nov,116,1,-1,0,,no
C24394,cellular,17,nov,70,1,-1,0,,no
C24398,telephone,17,nov,27,1,-1,0,,no
C24399,cellular,17,nov,578,1,-1,0,,no
C24410,cellular,17,nov,386,2,-1,0,,no
C24417,cellular,17,nov,190,1,104,1,failure,no
C24419,cellular,17,nov,96,1,-1,0,,no
C24427,cellular,17,nov,42,2,188,2,failure,no
C24429,cellular,17,nov,105,1,-1,0,,no
C24434,cellular,17,nov,65,1,-1,0,,no
C24435,cellular,17,nov,62,1,-1,0,,no
C24437,cellular,17,nov,102,1,-1,0,,no
C24438,cellular,17,nov,91,2,-1,0,,no
C24439,cellular,17,nov,111,1,-1,0,,no
C24440,cellular,17,nov,80,2,165,2,other,no
C24443,cellular,17,nov,188,1,-1,0,,no
C24450,cellular,17,nov,102,1,185,4,other,no
C24452,cellular,17,nov,73,1,-1,0,,no
C24453,cellular,17,nov,199,1,-1,0,,no
C24454,cellular,17,nov,106,1,-1,0,,no
C24455,cellular,17,nov,96,1,-1,0,,no
C24461,cellular,17,nov,499,3,-1,0,,no
C24462,cellular,17,nov,1081,1,131,1,failure,no
C24463,cellular,17,nov,64,3,-1,0,,no
C24464,cellular,17,nov,107,2,-1,0,,no
C24466,cellular,17,nov,35,1,-1,0,,no
C24468,cellular,17,nov,251,2,-1,0,,no
C24476,cellular,17,nov,124,1,131,1,failure,no
C24481,cellular,17,nov,907,2,-1,0,,no
C24483,cellular,17,nov,287,1,-1,0,,no
C24485,cellular,17,nov,158,1,-1,0,,no
C24491,cellular,17,nov,128,1,181,1,failure,no
C24497,cellular,17,nov,140,1,-1,0,,no
C24500,cellular,17,nov,90,1,-1,0,,no
C24502,cellular,17,nov,114,1,-1,0,,no
C24503,cellular,17,nov,65,1,131,1,failure,no
C24504,cellular,17,nov,809,3,181,1,other,no
C24505,cellular,17,nov,318,1,-1,0,,no
C24507,telephone,17,nov,725,1,119,10,success,no
C24509,cellular,17,nov,61,1,145,1,other,no
C24510,cellular,17,nov,761,1,-1,0,,yes
C24513,cellular,17,nov,233,3,-1,0,,no
C24514,cellular,17,nov,213,2,-1,0,,no
C24535,cellular,17,nov,268,2,-1,0,,no
C24537,cellular,17,nov,89,1,145,1,failure,no
C24541,cellular,17,nov,369,1,-1,0,,no
C24543,cellular,17,nov,184,3,-1,0,,no
C24545,telephone,17,nov,48,1,-1,0,,no
C24546,cellular,17,nov,407,1,150,3,success,no
C24548,cellular,17,nov,128,2,-1,0,,no
C24549,cellular,17,nov,146,1,-1,0,,no
C24550,cellular,17,nov,78,1,-1,0,,no
C24552,cellular,17,nov,190,1,-1,0,,no
C24553,cellular,17,nov,57,1,-1,0,,no
C24554,cellular,17,nov,223,1,96,2,failure,no
C24555,cellular,17,nov,111,1,188,2,failure,no
C24562,cellular,17,nov,104,1,-1,0,,no
C24566,cellular,17,nov,789,1,-1,0,,yes
C24568,cellular,17,nov,113,3,132,2,failure,no
C24569,cellular,17,nov,66,2,-1,0,,no
C24577,cellular,17,nov,88,2,-1,0,,no
C24581,cellular,17,nov,48,1,126,3,failure,no
C24584,cellular,17,nov,159,2,195,2,failure,no
C24585,cellular,17,nov,48,2,-1,0,,no
C24591,cellular,17,nov,836,1,129,2,failure,no
C24597,telephone,17,nov,124,1,129,18,other,no
C24598,cellular,17,nov,555,1,-1,0,,no
C24599,cellular,17,nov,231,1,-1,0,,no
C24603,cellular,17,nov,131,2,-1,0,,no
C24605,cellular,17,nov,93,3,-1,0,,no
C24609,cellular,17,nov,251,2,-1,0,,no
C24610,cellular,17,nov,295,2,109,9,failure,no
C24611,cellular,17,nov,101,2,129,1,failure,no
C24612,,17,nov,422,3,186,2,failure,no
C24615,cellular,17,nov,523,2,-1,0,,no
C24620,cellular,17,nov,1121,2,-1,0,,no
C24631,cellular,17,nov,69,2,-1,0,,no
C24633,cellular,17,nov,151,2,171,2,failure,no
C24637,cellular,17,nov,221,2,-1,0,,no
C24638,cellular,17,nov,178,2,151,1,failure,no
C24639,cellular,17,nov,117,2,117,3,failure,no
C24642,cellular,17,nov,125,2,-1,0,,no
C24643,cellular,17,nov,63,2,-1,0,,no
C24645,cellular,17,nov,367,3,-1,0,,no
C24646,cellular,17,nov,69,2,-1,0,,no
C24647,cellular,17,nov,176,2,-1,0,,no
C24649,,17,nov,1735,2,-1,0,,no
C24651,cellular,17,nov,501,2,-1,0,,no
C24654,cellular,17,nov,99,2,-1,0,,no
C24656,cellular,17,nov,308,3,-1,0,,no
C24658,cellular,17,nov,35,3,-1,0,,no
C24666,cellular,17,nov,333,2,96,2,failure,no
C24668,cellular,17,nov,212,3,-1,0,,no
C24673,cellular,17,nov,57,4,119,3,failure,no
C24685,cellular,17,nov,273,2,131,1,failure,no
C24686,cellular,17,nov,44,2,-1,0,,no
C24687,cellular,17,nov,204,2,196,1,failure,no
C24688,cellular,17,nov,102,3,-1,0,,no
C24695,cellular,17,nov,148,2,-1,0,,no
C24697,cellular,17,nov,374,1,186,7,failure,no
C24698,cellular,17,nov,353,1,172,1,failure,no
C24701,cellular,17,nov,118,2,-1,0,,no
C24703,cellular,17,nov,211,2,151,2,failure,no
C24707,cellular,17,nov,181,4,-1,0,,no
C24709,cellular,17,nov,150,1,-1,0,,no
C24718,cellular,17,nov,487,1,-1,0,,no
C24720,telephone,17,nov,215,1,-1,0,,no
C24724,cellular,17,nov,295,1,186,9,other,no
C24725,telephone,17,nov,292,1,-1,0,,no
C24726,cellular,17,nov,454,1,-1,0,,yes
C24728,cellular,17,nov,104,1,-1,0,,no
C24730,cellular,17,nov,408,1,117,1,failure,no
C24732,cellular,17,nov,252,3,-1,0,,no
C24733,cellular,17,nov,1012,1,-1,0,,no
C24736,cellular,18,nov,126,2,-1,0,,no
C24738,cellular,18,nov,82,1,97,3,failure,no
C24739,telephone,18,nov,514,2,-1,0,,yes
C24741,cellular,18,nov,244,1,-1,0,,no
C24743,cellular,18,nov,143,1,-1,0,,no
C24751,cellular,18,nov,117,2,-1,0,,no
C24755,cellular,18,nov,283,2,-1,0,,no
C24757,cellular,18,nov,119,1,110,2,failure,no
C24758,cellular,18,nov,186,2,-1,0,,no
C24759,cellular,18,nov,68,1,194,2,failure,no
C24760,cellular,18,nov,140,1,-1,0,,no
C24762,telephone,18,nov,228,1,125,5,failure,no
C24772,cellular,18,nov,1978,1,-1,0,,yes
C24773,cellular,18,nov,101,5,-1,0,,no
C24775,cellular,18,nov,91,1,-1,0,,no
C24778,cellular,18,nov,138,1,-1,0,,no
C24782,cellular,18,nov,544,1,-1,0,,no
C24791,cellular,18,nov,36,1,-1,0,,no
C24796,cellular,18,nov,271,1,102,6,failure,no
C24799,cellular,18,nov,166,1,-1,0,,no
C24814,cellular,18,nov,194,1,-1,0,,no
C24822,cellular,18,nov,56,4,-1,0,,no
C24825,cellular,18,nov,145,2,-1,0,,no
C24826,cellular,18,nov,346,1,179,3,other,no
C24827,cellular,18,nov,231,1,96,2,other,no
C24829,cellular,18,nov,286,1,-1,0,,no
C24832,cellular,18,nov,120,1,-1,0,,no
C24843,cellular,18,nov,242,1,-1,0,,no
C24846,cellular,18,nov,108,1,-1,0,,no
C24852,cellular,18,nov,50,1,183,2,failure,no
C24854,cellular,18,nov,88,1,-1,0,,no
C24856,cellular,18,nov,636,1,-1,0,,no
C24857,cellular,18,nov,110,1,-1,0,,no
C24858,cellular,18,nov,132,1,-1,0,,no
C24859,cellular,18,nov,111,2,155,3,failure,no
C24864,cellular,18,nov,276,1,195,1,failure,no
C24865,cellular,18,nov,134,1,110,5,failure,no
C24866,cellular,18,nov,74,1,-1,0,,no
C24867,cellular,18,nov,188,1,165,2,failure,no
C24869,cellular,18,nov,250,1,-1,0,,no
C24874,cellular,18,nov,645,2,-1,0,,no
C24877,cellular,18,nov,714,1,186,3,failure,no
C24878,cellular,18,nov,67,1,-1,0,,no
C24882,cellular,18,nov,95,1,-1,0,,no
C24888,cellular,18,nov,114,1,-1,0,,no
C24896,cellular,18,nov,90,1,-1,0,,no
C24898,cellular,18,nov,129,1,172,3,failure,no
C24899,cellular,18,nov,54,1,195,1,failure,no
C24905,cellular,18,nov,411,1,173,2,other,no
C24907,cellular,18,nov,155,1,-1,0,,no
C24910,cellular,18,nov,266,1,167,2,failure,no
C24917,cellular,18,nov,130,1,-1,0,,no
C24922,cellular,18,nov,929,1,-1,0,,yes
C24937,cellular,18,nov,419,1,127,6,other,yes
C24945,cellular,18,nov,288,1,137,1,other,no
C24947,cellular,18,nov,193,1,-1,0,,no
C24948,cellular,18,nov,34,1,124,6,failure,no
C24951,cellular,18,nov,305,1,-1,0,,no
C24952,,18,nov,205,1,-1,0,,no
C24955,cellular,18,nov,103,1,175,2,failure,no
C24956,cellular,18,nov,77,1,127,3,failure,no
C24957,cellular,18,nov,93,1,-1,0,,no
C24970,cellular,18,nov,515,1,181,2,failure,no
C24974,telephone,18,nov,15,2,-1,0,,no
C24979,cellular,18,nov,300,1,-1,0,,no
C24981,cellular,18,nov,102,1,-1,0,,no
C24986,cellular,18,nov,389,1,172,2,failure,no
C24988,cellular,18,nov,255,1,126,2,failure,no
C24999,telephone,18,nov,1034,1,-1,0,,yes
C25001,cellular,18,nov,170,1,-1,0,,no
C25004,cellular,18,nov,91,1,-1,0,,no
C25005,cellular,18,nov,226,1,168,2,failure,no
C25006,cellular,18,nov,172,1,-1,0,,no
C25011,telephone,18,nov,103,2,-1,0,,no
C25015,cellular,18,nov,92,1,188,1,failure,no
C25017,cellular,18,nov,206,2,-1,0,,no
C25018,cellular,18,nov,56,1,-1,0,,no
C25019,,18,nov,190,4,-1,0,,no
C25023,cellular,18,nov,105,1,179,2,failure,no
C25025,cellular,18,nov,328,2,131,1,failure,no
C25031,cellular,18,nov,93,1,113,2,other,no
C25043,cellular,18,nov,73,1,-1,0,,no
C25047,telephone,18,nov,500,1,-1,0,,no
C25049,,18,nov,251,1,-1,0,,no
C25059,cellular,18,nov,100,1,110,2,failure,no
C25063,cellular,18,nov,126,2,-1,0,,no
C25065,cellular,18,nov,641,1,-1,0,,no
C25072,telephone,18,nov,114,1,162,2,failure,no
C25077,cellular,18,nov,578,2,-1,0,,yes
C25078,cellular,18,nov,132,1,-1,0,,no
C25080,cellular,18,nov,378,1,-1,0,,no
C25089,cellular,18,nov,49,3,-1,0,,no
C25093,cellular,18,nov,182,1,-1,0,,no
C25097,cellular,18,nov,67,1,110,2,failure,no
C25098,cellular,18,nov,58,2,-1,0,,no
C25099,cellular,18,nov,71,3,-1,0,,no
C25100,cellular,18,nov,311,1,-1,0,,no
C25104,cellular,18,nov,97,1,-1,0,,no
C25105,cellular,18,nov,63,2,-1,0,,no
C25106,cellular,18,nov,271,1,-1,0,,no
C25110,cellular,18,nov,368,1,-1,0,,no
C25113,cellular,18,nov,83,1,102,2,failure,no
C25114,cellular,18,nov,164,1,-1,0,,no
C25116,cellular,18,nov,125,1,-1,0,,no
C25123,cellular,18,nov,123,1,124,2,failure,no
C25138,cellular,18,nov,54,1,-1,0,,no
C25140,cellular,18,nov,475,1,-1,0,,no
C25141,cellular,18,nov,76,3,-1,0,,no
C25146,cellular,18,nov,237,2,-1,0,,no
C25153,telephone,18,nov,212,3,-1,0,,no
C25155,cellular,18,nov,448,1,-1,0,,no
C25159,cellular,18,nov,195,2,-1,0,,no
C25162,cellular,18,nov,77,1,-1,0,,no
C25174,telephone,18,nov,155,4,-1,0,,no
C25177,cellular,18,nov,110,2,-1,0,,no
C25178,cellular,18,nov,62,2,195,1,failure,no
C25186,cellular,18,nov,157,2,-1,0,,no
C25189,cellular,18,nov,244,2,-1,0,,no
C25199,cellular,18,nov,144,2,-1,0,,no
C25201,cellular,18,nov,434,2,-1,0,,no
C25204,cellular,18,nov,120,2,187,2,failure,no
C25207,cellular,18,nov,84,2,-1,0,,no
C25208,cellular,18,nov,273,2,96,4,failure,no
C25210,cellular,18,nov,268,2,-1,0,,no
C25212,cellular,18,nov,474,2,-1,0,,no
C25219,cellular,18,nov,79,2,-1,0,,no
C25228,cellular,18,nov,94,2,-1,0,,no
C25232,cellular,18,nov,203,2,-1,0,,no
C25243,cellular,18,nov,51,4,-1,0,,no
C25248,cellular,18,nov,72,2,-1,0,,no
C25253,cellular,18,nov,175,2,-1,0,,no
C25255,cellular,18,nov,138,2,-1,0,,no
C25263,cellular,18,nov,291,2,-1,0,,no
C25264,cellular,18,nov,633,2,-1,0,,no
C25266,cellular,18,nov,231,2,-1,0,,no
C25267,cellular,18,nov,135,2,152,1,other,no
C25270,cellular,18,nov,113,3,-1,0,,no
C25271,cellular,18,nov,191,2,-1,0,,no
C25277,cellular,18,nov,148,2,132,1,other,no
C25279,cellular,18,nov,89,2,162,12,failure,no
C25280,cellular,18,nov,171,2,179,3,failure,no
C25283,cellular,18,nov,218,2,113,7,success,no
C25294,cellular,18,nov,187,2,-1,0,,no
C25296,cellular,18,nov,286,1,181,2,other,no
C25297,cellular,18,nov,202,2,-1,0,,no
C25301,cellular,18,nov,129,2,-1,0,,no
C25305,cellular,18,nov,241,2,182,1,failure,no
C25306,cellular,18,nov,342,2,174,1,failure,no
C25307,telephone,18,nov,194,2,-1,0,,no
C25311,cellular,18,nov,147,3,-1,0,,no
C25312,cellular,18,nov,372,2,-1,0,,no
C25315,cellular,18,nov,23,2,110,2,failure,no
C25316,cellular,18,nov,119,2,-1,0,,no
C25319,cellular,18,nov,373,1,-1,0,,no
C25320,telephone,18,nov,177,2,-1,0,,no
C25321,cellular,18,nov,84,1,-1,0,,no
C25323,,18,nov,150,2,-1,0,,yes
C25325,cellular,18,nov,259,1,-1,0,,no
C25327,cellular,18,nov,283,2,-1,0,,no
C25328,cellular,18,nov,160,2,182,1,failure,no
C25329,cellular,18,nov,482,1,-1,0,,yes
C25336,cellular,18,nov,810,2,-1,0,,no
C25341,telephone,18,nov,296,2,-1,0,,no
C25344,cellular,18,nov,271,5,-1,0,,no
C25346,cellular,18,nov,173,7,-1,0,,no
C25352,cellular,18,nov,411,3,8,1,failure,no
C25359,cellular,18,nov,160,3,-1,0,,no
C25365,cellular,18,nov,476,2,124,1,failure,no
C25371,cellular,18,nov,203,3,-1,0,,no
C25374,cellular,18,nov,825,2,154,3,other,no
C25376,cellular,18,nov,233,2,-1,0,,no
C25378,cellular,18,nov,342,2,120,4,failure,no
C25382,cellular,18,nov,62,6,-1,0,,no
C25385,telephone,18,nov,249,3,112,2,failure,no
C25394,cellular,18,nov,105,5,188,2,failure,no
C25395,cellular,18,nov,135,3,-1,0,,no
C25396,cellular,18,nov,188,2,-1,0,,no
C25399,cellular,18,nov,139,1,166,3,other,no
C25408,cellular,18,nov,898,1,-1,0,,yes
C25409,cellular,18,nov,246,1,162,1,failure,no
C25410,cellular,18,nov,149,1,175,2,failure,no
C25413,cellular,18,nov,247,2,-1,0,,no
C25418,cellular,18,nov,1377,1,-1,0,,no
C25420,telephone,18,nov,176,4,-1,0,,no
C25431,cellular,18,nov,543,1,-1,0,,yes
C25434,cellular,18,nov,25,1,-1,0,,no
C25439,cellular,18,nov,307,1,-1,0,,no
C25453,cellular,19,nov,62,1,-1,0,,no
C25455,cellular,19,nov,209,1,191,4,failure,no
C25458,cellular,19,nov,366,3,-1,0,,yes
C25461,cellular,19,nov,180,3,-1,0,,no
C25462,cellular,19,nov,697,2,184,3,failure,no
C25463,cellular,19,nov,113,1,166,2,failure,no
C25467,cellular,19,nov,100,1,182,1,failure,no
C25468,cellular,19,nov,819,3,-1,0,,yes
C25473,cellular,19,nov,277,1,-1,0,,no
C25474,cellular,19,nov,101,1,-1,0,,no
C25475,cellular,19,nov,740,1,-1,0,,no
C25476,cellular,19,nov,146,1,-1,0,,no
C25480,cellular,19,nov,706,1,111,2,failure,no
C25488,cellular,19,nov,280,1,-1,0,,no
C25493,cellular,19,nov,718,1,-1,0,,no
C25497,cellular,19,nov,189,1,-1,0,,no
C25501,cellular,19,nov,207,1,-1,0,,no
C25504,cellular,19,nov,133,1,170,3,failure,no
C25508,cellular,19,nov,204,1,-1,0,,no
C25514,cellular,19,nov,295,1,170,1,failure,no
C25516,cellular,19,nov,158,1,-1,0,,no
C25518,cellular,19,nov,193,1,-1,0,,no
C25521,cellular,19,nov,499,1,-1,0,,no
C25523,cellular,19,nov,277,4,-1,0,,no
C25527,cellular,19,nov,210,2,-1,0,,no
C25528,telephone,19,nov,70,1,-1,0,,no
C25534,cellular,19,nov,351,1,-1,0,,no
C25537,cellular,19,nov,70,2,111,2,failure,no
C25538,cellular,19,nov,197,1,99,2,success,no
C25542,cellular,19,nov,114,1,183,3,other,no
C25544,cellular,19,nov,112,1,-1,0,,no
C25545,cellular,19,nov,136,1,120,1,failure,no
C25552,cellular,19,nov,493,1,-1,0,,no
C25553,cellular,19,nov,905,1,133,2,failure,no
C25559,cellular,19,nov,107,1,-1,0,,no
C25564,cellular,19,nov,686,1,-1,0,,yes
C25567,cellular,19,nov,286,2,-1,0,,no
C25568,cellular,19,nov,224,1,111,1,other,no
C25569,cellular,19,nov,215,1,93,4,failure,no
C25571,cellular,19,nov,155,1,97,2,other,no
C25574,cellular,19,nov,139,1,92,4,failure,no
C25579,cellular,19,nov,94,1,170,1,other,no
C25580,cellular,19,nov,106,1,155,3,failure,no
C25584,cellular,19,nov,288,1,-1,0,,no
C25586,cellular,19,nov,202,1,-1,0,,no
C25588,cellular,19,nov,109,1,10,1,failure,no
C25590,cellular,19,nov,925,1,-1,0,,yes
C25591,cellular,19,nov,239,1,-1,0,,no
C25596,cellular,19,nov,206,1,169,2,failure,no
C25601,cellular,19,nov,108,1,-1,0,,no
C25604,cellular,19,nov,723,1,-1,0,,no
C25605,cellular,19,nov,175,1,180,2,failure,no
C25608,cellular,19,nov,814,1,-1,0,,yes
C25611,cellular,19,nov,401,1,-1,0,,no
C25612,cellular,19,nov,1081,2,-1,0,,yes
C25614,cellular,19,nov,177,1,-1,0,,no
C25616,telephone,19,nov,53,1,-1,0,,no
C25618,cellular,19,nov,375,1,125,1,failure,no
C25620,cellular,19,nov,630,1,-1,0,,no
C25621,cellular,19,nov,426,2,189,6,failure,no
C25624,cellular,19,nov,185,2,180,1,failure,no
C25625,cellular,19,nov,582,1,-1,0,,no
C25627,telephone,19,nov,123,1,-1,0,,no
C25632,cellular,19,nov,164,2,-1,0,,no
C25638,cellular,19,nov,442,2,113,3,failure,no
C25639,cellular,19,nov,256,3,-1,0,,no
C25640,cellular,19,nov,210,2,-1,0,,no
C25646,cellular,19,nov,479,1,-1,0,,no
C25667,cellular,19,nov,46,1,-1,0,,no
C25670,cellular,19,nov,66,1,-1,0,,no
C25683,cellular,19,nov,631,1,-1,0,,no
C25684,cellular,19,nov,244,1,-1,0,,no
C25688,cellular,19,nov,325,2,-1,0,,no
C25689,cellular,19,nov,340,2,-1,0,,no
C25690,cellular,19,nov,100,1,106,1,failure,no
C25697,cellular,19,nov,388,3,-1,0,,no
C25698,cellular,19,nov,498,1,-1,0,,no
C25706,cellular,19,nov,118,1,-1,0,,no
C25709,cellular,19,nov,68,1,-1,0,,no
C25712,cellular,19,nov,87,2,-1,0,,no
C25720,cellular,19,nov,132,1,-1,0,,no
C25721,cellular,19,nov,122,2,-1,0,,no
C25723,cellular,19,nov,292,3,-1,0,,no
C25724,cellular,19,nov,621,2,-1,0,,no
C25727,cellular,19,nov,190,1,-1,0,,no
C25730,cellular,19,nov,424,2,182,1,other,yes
C25731,cellular,19,nov,198,3,-1,0,,no
C25733,cellular,19,nov,998,1,-1,0,,yes
C25752,cellular,19,nov,126,2,-1,0,,no
C25753,cellular,19,nov,187,6,188,9,failure,no
C25754,cellular,19,nov,281,3,-1,0,,no
C25756,cellular,19,nov,37,1,174,1,failure,no
C25757,cellular,19,nov,138,1,-1,0,,no
C25758,cellular,19,nov,141,2,-1,0,,no
C25760,telephone,19,nov,140,1,119,2,failure,no
C25764,cellular,19,nov,169,1,189,2,other,no
C25765,cellular,19,nov,202,1,-1,0,,no
C25769,cellular,19,nov,114,1,-1,0,,no
C25771,cellular,19,nov,161,1,-1,0,,no
C25773,cellular,19,nov,134,1,-1,0,,no
C25777,cellular,19,nov,321,1,-1,0,,no
C25780,cellular,19,nov,50,1,-1,0,,no
C25782,cellular,19,nov,565,1,112,4,failure,no
C25783,cellular,19,nov,243,1,174,2,failure,no
C25784,cellular,19,nov,968,1,-1,0,,no
C25788,cellular,19,nov,105,1,146,1,failure,no
C25795,cellular,19,nov,124,2,-1,0,,no
C25798,cellular,19,nov,96,1,-1,0,,no
C25811,cellular,19,nov,755,1,-1,0,,no
C25814,cellular,19,nov,101,1,-1,0,,no
C25819,cellular,19,nov,435,2,-1,0,,no
C25826,cellular,19,nov,1283,1,-1,0,,no
C25829,cellular,19,nov,148,1,-1,0,,no
C25830,cellular,19,nov,172,1,118,2,failure,no
C25840,cellular,19,nov,59,2,153,2,failure,no
C25841,cellular,19,nov,384,1,183,1,failure,no
C25853,cellular,19,nov,126,2,-1,0,,no
C25856,cellular,19,nov,67,3,-1,0,,no
C25863,cellular,19,nov,392,3,-1,0,,no
C25864,telephone,19,nov,21,1,-1,0,,no
C25866,cellular,19,nov,185,1,-1,0,,no
C25870,cellular,19,nov,418,2,-1,0,,no
C25876,cellular,19,nov,166,1,-1,0,,no
C25882,cellular,19,nov,117,1,-1,0,,no
C25888,cellular,19,nov,353,2,-1,0,,no
C25890,cellular,19,nov,175,1,183,1,failure,no
C25891,cellular,19,nov,55,1,-1,0,,no
C25898,cellular,19,nov,690,3,-1,0,,no
C25899,cellular,19,nov,93,1,189,8,failure,no
C25900,cellular,19,nov,570,1,-1,0,,no
C25901,cellular,19,nov,456,2,-1,0,,no
C25904,cellular,19,nov,250,1,-1,0,,no
C25905,cellular,19,nov,164,3,-1,0,,no
C25911,cellular,19,nov,20,4,-1,0,,no
C25912,cellular,19,nov,1206,2,-1,0,,no
C25916,cellular,19,nov,94,1,-1,0,,no
C25928,cellular,19,nov,418,1,-1,0,,no
C25929,cellular,19,nov,434,1,-1,0,,no
C25938,cellular,19,nov,88,1,166,1,failure,no
C25939,cellular,19,nov,118,1,-1,0,,no
C25943,cellular,19,nov,77,1,-1,0,,no
C25945,cellular,19,nov,62,1,-1,0,,no
C25948,cellular,19,nov,640,1,127,5,failure,no
C25952,cellular,19,nov,662,2,-1,0,,no
C25953,cellular,19,nov,122,2,-1,0,,no
C25955,cellular,19,nov,236,1,-1,0,,no
C25956,cellular,19,nov,70,1,174,2,other,no
C25966,cellular,19,nov,644,4,-1,0,,yes
C25967,telephone,19,nov,88,1,189,1,failure,no
C25970,telephone,19,nov,154,2,-1,0,,no
C25976,cellular,19,nov,223,2,-1,0,,no
C25978,cellular,19,nov,278,3,-1,0,,no
C25988,cellular,19,nov,223,2,-1,0,,no
C25996,telephone,19,nov,498,4,-1,0,,no
C25998,cellular,19,nov,282,2,-1,0,,no
C26003,cellular,19,nov,104,3,-1,0,,no
C26004,cellular,19,nov,178,3,183,2,other,no
C26005,cellular,19,nov,433,2,-1,0,,no
C26008,cellular,19,nov,354,2,-1,0,,no
C26014,telephone,19,nov,95,3,-1,0,,no
C26020,cellular,19,nov,371,2,-1,0,,no
C26026,cellular,19,nov,584,2,-1,0,,no
C26029,cellular,19,nov,709,2,-1,0,,yes
C26030,cellular,19,nov,223,3,-1,0,,no
C26031,cellular,19,nov,108,4,173,1,failure,no
C26032,cellular,19,nov,449,2,-1,0,,no
C26036,cellular,19,nov,105,2,133,3,failure,no
C26039,cellular,19,nov,209,2,180,1,other,no
C26040,cellular,19,nov,221,5,-1,0,,no
C26044,cellular,19,nov,1184,3,160,1,failure,no
C26047,cellular,19,nov,222,3,174,1,failure,no
C26048,cellular,19,nov,1337,4,126,1,failure,no
C26049,cellular,19,nov,307,3,-1,0,,no
C26051,cellular,19,nov,1307,3,173,6,failure,no
C26052,cellular,19,nov,93,3,111,3,failure,no
C26061,cellular,19,nov,300,5,170,3,failure,no
C26062,cellular,19,nov,611,2,175,12,other,no
C26066,cellular,19,nov,188,2,-1,0,,no
C26080,cellular,19,nov,228,3,-1,0,,no
C26081,cellular,19,nov,782,2,-1,0,,no
C26087,cellular,19,nov,330,2,-1,0,,no
C26093,cellular,19,nov,575,6,-1,0,,no
C26096,cellular,19,nov,245,4,-1,0,,no
C26097,cellular,19,nov,146,3,111,7,failure,no
C26100,cellular,19,nov,186,5,-1,0,,no
C26101,cellular,19,nov,639,2,27,1,success,yes
C26109,cellular,19,nov,131,3,133,3,failure,no
C26113,cellular,19,nov,126,2,174,1,failure,no
C26114,cellular,19,nov,70,4,-1,0,,no
C26115,cellular,19,nov,323,2,-1,0,,no
C26125,cellular,19,nov,54,7,-1,0,,no
C26126,cellular,19,nov,107,2,-1,0,,no
C26134,cellular,19,nov,339,3,-1,0,,no
C26135,cellular,19,nov,800,6,-1,0,,no
C26136,cellular,19,nov,854,2,170,3,other,no
C26137,cellular,19,nov,635,6,-1,0,,no
C26142,cellular,20,nov,291,2,-1,0,,no
C26145,telephone,20,nov,88,2,147,4,failure,no
C26148,cellular,20,nov,77,2,-1,0,,no
C26149,cellular,20,nov,348,3,-1,0,,no
C26153,cellular,20,nov,298,2,171,3,success,no
C26155,cellular,20,nov,51,7,-1,0,,no
C26161,cellular,20,nov,48,2,-1,0,,no
C26165,cellular,20,nov,42,7,-1,0,,no
C26171,cellular,20,nov,125,1,183,4,failure,no
C26177,cellular,20,nov,179,1,197,1,failure,no
C26179,cellular,20,nov,26,5,171,2,failure,no
C26181,cellular,20,nov,997,2,-1,0,,no
C26185,cellular,20,nov,125,1,-1,0,,no
C26187,cellular,20,nov,308,1,-1,0,,no
C26190,telephone,20,nov,66,1,-1,0,,no
C26193,cellular,20,nov,276,1,128,2,failure,yes
C26197,cellular,20,nov,142,2,174,2,failure,no
C26200,cellular,20,nov,251,1,-1,0,,no
C26201,cellular,20,nov,137,1,-1,0,,no
C26207,cellular,20,nov,358,1,184,1,failure,no
C26214,cellular,20,nov,157,1,189,4,failure,no
C26222,cellular,20,nov,415,1,-1,0,,no
C26228,telephone,20,nov,145,5,-1,0,,no
C26230,cellular,20,nov,232,4,-1,0,,no
C26237,cellular,20,nov,157,1,-1,0,,no
C26244,cellular,20,nov,90,2,-1,0,,no
C26246,cellular,20,nov,290,1,-1,0,,no
C26251,cellular,20,nov,628,1,-1,0,,yes
C26257,cellular,20,nov,128,5,-1,0,,no
C26264,cellular,20,nov,173,1,-1,0,,no
C26268,cellular,20,nov,46,2,122,1,failure,no
C26271,cellular,20,nov,454,1,-1,0,,yes
C26278,cellular,20,nov,88,2,-1,0,,no
C26287,cellular,20,nov,175,1,-1,0,,no
C26289,cellular,20,nov,63,5,-1,0,,no
C26290,cellular,20,nov,993,1,-1,0,,yes
C26292,cellular,20,nov,146,1,185,3,failure,no
C26295,cellular,20,nov,112,1,-1,0,,no
C26296,cellular,20,nov,333,2,105,2,success,no
C26297,cellular,20,nov,124,1,-1,0,,no
C26303,cellular,20,nov,8,6,-1,0,,no
C26304,cellular,20,nov,88,2,-1,0,,no
C26305,cellular,20,nov,25,1,-1,0,,no
C26307,cellular,20,nov,168,1,-1,0,,no
C26310,cellular,20,nov,83,1,-1,0,,no
C26311,cellular,20,nov,167,1,127,1,failure,no
C26312,cellular,20,nov,59,4,-1,0,,no
