발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2012,2012081323,40,야간,월,1,2,1,0,0,전남,보성군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,963054,1643614,127.0961675,34.78638812
2012,2012081304,0,야간,월,1,1,0,0,0,경북,예천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,0,0,1091579,1858073,128.5254409,36.7162701
2012,2012081204,34,야간,일,1,2,1,0,0,인천,남구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,0,0,928747,1940126,126.6925724,37.4634282
2012,2012082216,25,주간,수,1,1,0,0,0,경기,부천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,936227,1942423,126.7765141,37.4758608
2012,2012082916,10,주간,수,1,1,0,0,0,경기,구리시,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,단일로,기타단일로,자전거,자전거,승용차,중형,967620,1956149,127.1331596,37.60419189
2012,2012082711,55,주간,월,1,1,0,0,0,전북,고창군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,원동기장치자전거,원동기장치자전거,924640,1725897,126.6688058,35.52615665
2012,2012082621,20,야간,일,1,1,0,0,0,경기,부천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,지하도로내,지하도로내,원동기장치자전거,원동기장치자전거,승용차,중형,939844,1949060,126.8190766,37.53890172
2012,2012090108,50,주간,토,1,7,2,4,0,충북,음성군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,화물차,중형,1008048,1887640,127.5904361,36.98718893
2012,2012090105,45,야간,토,1,1,0,0,0,경북,구미시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,중형,보행자,보행자,1074872,1794080,128.3322068,36.14088027
2012,2012083117,40,주간,금,1,1,0,0,0,강원,고성군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,원동기장치자전거,원동기장치자전거,1080560,2051816,128.4233989,38.46335461
2012,2012083118,25,야간,금,1,7,5,1,0,경기,용인시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,승합차,대형,976182,1908593,127.2331597,37.18108195
2012,2012090521,40,야간,수,1,2,0,1,0,서울,동대문구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,보행자,보행자,961265,1954571,127.0612477,37.58972323
2012,2012090517,13,주간,수,1,1,0,0,0,충북,충주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,0,0,1037655,1884494,127.9229707,36.95811056
2012,2012090500,7,야간,수,1,1,0,0,0,강원,인제군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1065218,2015682,128.2442262,38.13898097
2012,2012090420,34,야간,화,1,1,0,0,0,충남,청양군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,보행자,보행자,936808,1826962,126.7949456,36.43813743
2012,2012090418,0,야간,화,1,1,0,0,0,전남,해남군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,0,0,924615,1623707,126.6778218,34.60476864
2012,2012090413,30,주간,화,1,2,1,0,0,강원,인제군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,1078720,1994093,128.3959127,37.94334958
2012,2012090413,20,주간,화,1,4,3,0,0,충북,영동군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,중형,농기계,농기계,1035201,1802102,127.8916355,36.21545453
2012,2012091008,0,주간,월,1,1,0,0,0,경북,의성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,보행자,보행자,1106118,1807557,128.6812753,36.25944187
2012,2012090911,47,주간,일,1,2,0,1,0,충남,보령시,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,화물차,소형,이륜차,대형,918774,1828930,126.593548,36.45451949
2012,2012090617,23,주간,목,1,1,0,0,0,서울,도봉구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,960048,1963976,127.0469487,37.67444016
2012,2012090704,20,야간,금,1,2,1,0,0,서울,마포구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,승용차,대형,945152,1954164,126.878806,37.57049867
2012,2012091307,30,주간,목,1,1,0,0,0,세종,세종,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,중형,988047,1837579,127.3664678,36.53585912
2012,2012091122,30,야간,화,1,1,0,0,0,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1014959,1643680,127.6635097,34.78754335
2012,2012091702,40,야간,월,1,2,1,0,0,서울,마포구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,승용차,중형,948102,1951991,126.9123391,37.56582113
2012,2012091507,25,주간,토,1,1,0,0,0,강원,홍천군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1050380,1980053,128.0724138,37.81882608
2012,2012091513,20,주간,토,1,2,0,1,0,대전,동구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,994974,1813732,127.4440069,36.32093296
2012,2012092118,55,야간,금,1,2,1,0,0,강원,횡성군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,중형,승용차,소형,1058366,1935410,128.1595809,37.41598797
2012,2012092010,55,주간,목,1,1,0,0,0,충남,공주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승합차,소형,보행자,보행자,966261,1829893,127.1236267,36.46603166
2013,2013092421,0,야간,화,1,1,0,0,0,경북,경주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1173732,1746525,129.4202522,35.69969256
2013,2013092308,50,주간,월,1,1,0,0,0,강원,춘천시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,자전거,자전거,1019692,1987351,127.7239423,37.88578172
2013,2013092315,30,주간,월,1,1,0,0,0,충남,공주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전거리 미확보,교차로,교차로내,이륜차,소형,승용차,중형,966036,1827756,127.1210082,36.44677593
2013,2013092318,20,야간,월,1,2,0,1,0,경기,포천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,중형,974377,2001869,127.2080924,38.01648277
2013,2013100215,20,주간,수,1,1,0,0,0,강원,춘천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,보행자,보행자,1024619,1981163,127.7792404,37.83173551
2013,2013100304,50,야간,목,1,1,0,0,0,대구,수성구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,1103634,1763018,128.6477833,35.85823577
2013,2013100107,50,주간,화,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,승합차,대형,보행자,보행자,950102,1947429,126.9352951,37.52481366
2013,2013093023,10,야간,월,1,1,0,0,0,충남,천안시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,원동기장치자전거,원동기장치자전거,969664,1869638,127.160815,36.82353077
2013,2013093013,0,주간,월,1,1,0,0,0,대구,달서구,차대차,기타,기타,운전자법규위반,부당한 회전,교차로,교차로부근,자전거,자전거,승용차,소형,1093720,1758583,128.5374785,35.81925427
2013,2013100316,13,주간,목,1,1,0,0,0,충남,당진시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,대형,938615,1870447,126.8116274,36.83024321
2013,2013100307,0,주간,목,1,4,1,2,0,전북,익산시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,경형,957532,1787107,127.0421385,36.10563468
2013,2013100311,40,주간,목,1,1,0,0,0,전북,정읍시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,944650,1743487,126.8882898,35.68606745
2013,2013100913,0,주간,수,1,1,0,0,0,세종,세종,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,사발이,0,0,986450,1834308,127.3486845,36.50634933
2013,2013101719,25,야간,목,1,2,1,0,0,경기,양평군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,농기계,농기계,1014322,1946708,127.6599416,37.51784139
2013,2013101718,0,야간,목,1,1,0,0,0,경기,포천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,보행자,보행자,973015,1996368,127.192783,37.96686391
2013,2013101805,13,야간,금,1,1,0,0,0,대구,북구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,보행자,보행자,1100885,1767108,128.6178603,35.89539168
2013,2013101809,30,주간,금,1,1,0,0,0,경남,거제시,차대사람,기타,기타,운전자법규위반,신호위반,교차로,교차로내,화물차,중형,보행자,보행자,1104670,1657738,128.6457544,34.90902228
2013,2013101322,23,야간,일,1,1,0,0,0,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,보행자,보행자,1020915,1638986,127.7284948,34.74510932
2013,2013101301,0,야간,일,1,2,1,0,0,경남,양산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,화물차,소형,1138019,1705281,128.9682752,35.3198326
2013,2013101516,0,주간,화,1,1,0,0,0,경남,의령군,차량단독,기타,기타,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,농기계,농기계,0,0,1075699,1720289,128.3344098,35.47557059
2013,2013101305,30,야간,일,1,1,0,0,0,충북,진천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,997443,1872791,127.4713169,36.85336285
2013,2013090219,25,야간,월,1,1,0,0,0,경북,칠곡군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1082006,1787573,128.4108154,36.08164486
2013,2013091100,5,야간,수,1,1,0,0,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,대형,보행자,보행자,1029510,1924720,127.8330671,37.32100097
2013,2013091017,21,주간,화,1,1,0,0,0,경북,예천군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,소형,화물차,소형,1071753,1833241,128.3011467,36.4941363
2013,2013090719,40,야간,토,1,1,0,0,0,전북,익산시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,자전거,자전거,951044,1771584,126.95723,35.93972328
2013,2013090719,23,야간,토,1,1,0,0,0,전북,완주군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,자전거,자전거,976422,1779799,127.2388922,36.01026955
2013,2013091412,50,주간,토,1,1,0,0,0,경남,함안군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,보행자,보행자,1083733,1707201,128.421612,35.35692906
2013,2013091902,20,야간,목,1,1,0,0,0,강원,양양군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,중형,승용차,중형,1100238,2011954,128.6432674,38.102177
2013,2013091816,6,주간,수,1,1,0,0,0,부산,동래구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1143285,1692477,129.0743274,35.21743881
2013,2013091710,40,주간,화,1,1,0,0,0,서울,성북구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,보행자,보행자,958759,1955937,127.032786,37.60192636
2013,2013091706,15,주간,화,1,1,0,0,0,서울,서대문구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,특수차,대형,보행자,보행자,950686,1954794,126.9414082,37.59129091
2013,2013092519,2,야간,수,2,3,1,0,0,경북,예천군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,1085788,1871366,128.4621021,36.83662743
